Year,Day,Month,Hour,Weather_Condition,Wind_Chill(F),Temperature(F),Humidity(%),Wind_Speed(mph),Visibility(mi),Clear,Cloudy,Cloudy / Windy,Fair,Fair / Windy,Fog,Fog / Windy,Haze,Heavy Rain,Light Drizzle,Light Rain,Light Rain / Windy,Light Thunderstorms and Rain,Mist,Mostly Cloudy,Mostly Cloudy / Windy,Overcast,Partly Cloudy,Partly Cloudy / Windy,Patches of Fog,Rain,Rain / Windy,Scattered Clouds,Shallow Fog,Smoke,Squalls
2017,5,1,16,Partly Cloudy,59.0,50.0,57.0,10.4,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020,24,10,16,Fair,68.0,68.0,56.0,17.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,28,3,19,Partly Cloudy,59.0,62.1,65.0,5.8,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,9,1,9,Overcast,59.0,57.9,90.0,8.1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,18,9,19,Partly Cloudy,59.0,55.0,83.0,15.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,6,5,8,Cloudy,55.0,55.0,83.0,5.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15,3,2,Cloudy,50.0,50.0,77.0,14.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20,8,14,Fair / Windy,73.0,73.0,53.0,26.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,2,8,Mostly Cloudy,59.0,51.1,68.0,10.4,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,17,12,5,Cloudy,40.0,44.0,73.0,8.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,8,19,Haze,59.0,62.1,67.0,17.3,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,4,21,Mostly Cloudy,59.0,57.9,36.0,3.5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,5,6,14,Partly Cloudy,59.0,73.9,45.0,11.5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,17,1,12,Mostly Cloudy,59.0,48.9,74.0,5.8,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,23,12,22,Scattered Clouds,59.0,48.0,68.0,11.5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,2,6,18,Partly Cloudy / Windy,78.0,78.0,40.0,23.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,12,1,18,Partly Cloudy,52.0,52.0,77.0,7.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,31,3,7,Overcast,59.0,55.0,83.0,5.8,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020,16,11,1,Fair,53.0,53.0,86.0,5.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,18,8,18,Partly Cloudy,59.0,63.0,87.0,15.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020,24,10,21,Mostly Cloudy,60.0,60.0,80.0,7.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,23,3,9,Mostly Cloudy,59.0,55.0,64.0,10.813163514338017,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,4,2,1,Mostly Cloudy,59.0,55.9,100.0,8.1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,17,9,12,Partly Cloudy,59.0,70.0,55.0,4.6,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,3,6,2,Clear,59.0,57.0,87.0,10.4,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,28,12,18,Partly Cloudy,59.0,54.0,69.0,10.813163514338017,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020,15,1,16,Cloudy,52.0,52.0,59.0,3.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,11,16,Partly Cloudy,53.0,53.0,83.0,16.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,13,10,23,Fair,55.0,55.0,77.0,7.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,26,11,11,Fair,66.0,66.0,24.0,15.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,15,1,13,Rain,59.0,52.0,93.0,11.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,23,3,5,Overcast,59.0,53.1,86.0,4.6,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019,28,3,6,Mostly Cloudy,59.0,53.1,80.0,5.8,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020,4,3,18,Fair,61.0,61.0,60.0,14.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,2,2,Mostly Cloudy,50.0,50.0,86.0,8.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020,13,9,16,Smoke,68.0,68.0,65.0,9.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,17,2,14,Light Rain,59.0,57.9,87.0,8.1,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,6,17,Fair / Windy,68.0,68.0,61.0,25.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,25,9,6,Partly Cloudy,70.0,70.0,42.0,3.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,23,2,16,Clear,59.0,51.1,44.0,16.1,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,28,2,15,Mostly Cloudy,65.0,65.0,54.0,14.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,6,4,17,Light Rain,59.0,63.0,84.0,12.7,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5,10,3,Clear,59.0,53.1,86.0,3.5,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,29,8,18,Scattered Clouds,59.0,66.9,63.0,21.9,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,7,2,8,Mostly Cloudy,40.1,44.1,71.0,6.9,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,28,7,21,Partly Cloudy,59.0,59.0,87.0,8.1,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,26,1,12,Scattered Clouds,59.0,53.1,77.0,6.9,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,9,2,15,Fair / Windy,65.0,65.0,20.0,21.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19,8,14,Partly Cloudy / Windy,76.0,76.0,43.0,26.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019,4,6,7,Fair,58.0,58.0,78.0,3.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,15,1,23,Clear,59.0,42.1,89.0,10.813163514338017,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,1,6,Mostly Cloudy,59.0,53.1,89.0,10.813163514338017,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,26,6,18,Partly Cloudy,59.0,68.0,70.0,20.7,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,6,9,16,Fair / Windy,69.0,69.0,63.0,21.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,19,10,13,Overcast,59.0,64.0,73.0,9.2,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,19,7,19,Partly Cloudy,59.0,63.0,72.0,12.7,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,6,2,17,Mostly Cloudy,59.0,52.0,59.0,8.1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,13,3,17,Partly Cloudy,59.0,72.0,43.0,13.8,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,9,3,19,Mostly Cloudy,59.0,50.0,66.0,9.2,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,14,11,9,Haze,59.0,53.6,58.0,3.5,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,19,11,9,Fair / Windy,61.0,61.0,67.0,31.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17,1,6,Partly Cloudy,41.0,41.0,89.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,25,1,20,Clear,59.0,53.1,59.0,5.8,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,18,10,7,Partly Cloudy,59.0,55.9,90.0,4.6,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,11,9,17,Partly Cloudy,59.0,64.0,56.0,25.3,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,11,11,10,Haze,59.0,68.0,78.0,4.6,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,23,12,0,Fair,43.0,43.0,86.0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,21,5,16,Mostly Cloudy,59.0,62.1,58.0,15.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,18,6,10,Scattered Clouds,59.0,62.1,75.0,4.6,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,9,3,14,Mostly Cloudy,63.0,63.0,45.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,6,3,21,Partly Cloudy,59.0,48.9,74.0,5.8,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,18,9,7,Overcast,59.0,64.0,90.0,11.5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020,1,5,16,Fair,71.0,71.0,45.0,17.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,6,13,Fair / Windy,76.0,76.0,35.0,21.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,19,8,20,Partly Cloudy,61.0,61.0,78.0,12.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020,2,6,19,Partly Cloudy,72.0,72.0,49.0,20.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,23,7,5,Scattered Clouds,59.0,55.9,93.0,13.8,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,16,1,13,Heavy Rain,59.0,55.0,80.0,15.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19,10,19,Fair,59.0,59.0,81.0,16.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,25,11,21,Fair,52.0,52.0,71.0,8.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,8,5,Cloudy,61.0,61.0,78.0,15.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,22,4,1,Clear,59.0,55.9,57.0,3.5,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,18,8,13,Partly Cloudy,59.0,69.1,65.0,17.3,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,17,9,18,Partly Cloudy,59.0,57.9,81.0,23.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,28,1,7,Mostly Cloudy,59.0,52.0,83.0,5.8,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,25,10,6,Overcast,59.0,57.9,93.0,10.813163514338017,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,23,7,19,Scattered Clouds,59.0,64.0,67.0,23.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,5,1,15,Fair,55.0,55.0,69.0,13.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,10,8,Fair,58.0,58.0,65.0,3.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,2,8,Fair,45.0,48.0,48.0,6.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,12,16,Partly Cloudy,59.0,55.0,77.0,5.8,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020,13,2,17,Mostly Cloudy,52.0,52.0,74.0,17.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,30,12,5,Mostly Cloudy,51.0,51.0,71.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,12,9,11,Scattered Clouds,59.0,64.9,56.0,15.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,17,10,14,Fair / Windy,67.0,67.0,45.0,22.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,7,18,Partly Cloudy,59.0,66.0,68.0,23.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,12,12,1,Cloudy,61.0,61.0,87.0,5.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,12,17,Fair,54.0,54.0,69.0,12.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,31,10,7,Fair,50.0,50.0,59.0,6.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5,8,4,Overcast,59.0,60.1,78.0,9.2,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019,9,12,11,Cloudy,55.0,55.0,88.0,5.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,23,8,12,Fair,74.0,74.0,62.0,5.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,19,5,19,Light Rain,57.0,57.0,72.0,12.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,30,9,8,Partly Cloudy,57.0,57.0,74.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,19,4,14,Partly Cloudy,59.0,63.0,58.0,16.1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,15,10,4,Clear,59.0,54.0,64.0,10.813163514338017,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,25,1,6,Partly Cloudy,59.0,46.9,83.0,9.2,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,15,2,13,Clear,59.0,63.0,29.0,11.5,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,30,11,19,Scattered Clouds,59.0,50.0,83.0,8.1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,8,11,7,Partly Cloudy,59.0,53.1,43.0,10.813163514338017,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020,19,12,18,Fair,55.0,55.0,62.0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,6,15,Mostly Cloudy,72.0,72.0,51.0,18.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,17,10,11,Scattered Clouds,59.0,66.9,57.0,10.4,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,3,2,21,Light Rain,59.0,55.9,87.0,4.6,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,5,5,Partly Cloudy,51.0,51.0,80.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,19,8,9,Mostly Cloudy,59.0,57.0,87.0,10.813163514338017,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,21,11,8,Scattered Clouds,59.0,51.1,86.0,10.813163514338017,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,21,2,6,Mostly Cloudy,40.8,44.1,73.0,5.8,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,8,2,12,Light Rain,59.0,62.1,96.0,16.1,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,27,2,21,Mostly Cloudy,60.0,60.0,64.0,5.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,11,4,13,Mostly Cloudy,59.0,64.9,54.0,6.9,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020,14,11,8,Mostly Cloudy,53.0,53.0,83.0,6.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,12,2,13,Partly Cloudy,59.0,57.0,44.0,10.4,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,14,10,23,Clear,59.0,57.0,74.0,3.5,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,31,3,0,Scattered Clouds,59.0,57.9,72.0,6.9,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,24,5,7,Fair,59.0,59.0,72.0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,25,11,6,Scattered Clouds,59.0,57.0,87.0,10.813163514338017,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,28,9,16,Partly Cloudy,59.0,62.1,78.0,16.1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,26,10,6,Clear,59.0,57.0,89.0,10.813163514338017,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,10,1,14,Rain,59.0,59.0,90.0,25.3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,12,3,19,Partly Cloudy,59.0,53.1,64.0,24.2,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,19,10,16,Mostly Cloudy,59.0,70.0,57.0,10.4,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,14,3,14,Partly Cloudy,59.0,70.0,59.0,8.1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,29,12,1,Clear,59.0,46.0,61.0,10.813163514338017,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,23,5,11,Overcast,59.0,59.0,81.0,12.7,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019,31,8,22,Fair,67.0,67.0,76.0,5.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,5,5,Overcast,59.0,54.0,90.0,4.6,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020,8,3,15,Cloudy,58.0,58.0,44.0,9.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,12,6,17,Partly Cloudy,59.0,70.0,51.0,25.3,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020,30,12,3,Partly Cloudy,40.0,40.0,70.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,1,11,15,Fair,65.0,65.0,40.0,5.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,13,3,22,Light Rain,59.0,51.1,89.0,6.9,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,6,2,13,Fair,56.0,56.0,75.0,3.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,11,17,Fair,60.0,60.0,72.0,5.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,5,16,Scattered Clouds,59.0,64.0,60.0,18.4,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,28,3,21,Clear,59.0,59.0,58.0,16.1,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,8,6,Cloudy,62.0,62.0,80.0,7.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,10,20,Mostly Cloudy,59.0,71.1,29.0,10.4,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020,16,11,18,Fair,59.0,59.0,53.0,5.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,26,10,5,Partly Cloudy,59.0,57.9,90.0,10.813163514338017,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,29,5,10,Partly Cloudy,59.0,64.9,58.0,4.6,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,9,8,16,Partly Cloudy,59.0,68.0,65.0,17.3,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,15,3,14,Clear,59.0,62.1,56.0,9.2,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,27,3,14,Scattered Clouds,59.0,66.9,42.0,9.2,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,19,9,3,Clear,59.0,55.9,80.0,10.813163514338017,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
